"original.names","new.name","short.name","description","original.features","design.logical","design.logical.statistical","modification.IDs","associated.modification.IDs.without.resulting.action","known.remaining.dependencies.after.statistical.treatment","suspected.but.untestable.dependencies","networks.of.dependencies","recode.operation.type","condition.human.readable","condition.if.feature.conditioned","first.priority.feature.if.merged","second.priority.feature.if.merged","third.priority.feature.if.merged","fourth.priority.feature.if.merged","recode.operation.Rcode","original.states","new.states","recode.pattern","domain"
"autotyp_MorphologyPerLanguage_HasAnyVerbAgreement&WALS_29A Syncretism in Verbal Person/Number Marking&WALS_101A Expression of Pronominal Subjects&WALS_102A Verbal Person Marking&WALS_103A Third Person Zero of Verbal Person Marking","rec_ma+autotyp_MorphologyPerLanguage_HasAnyVerbAgreement+WALS_29A+WALS_101A+WALS_102A+WALS_103A","TLI1098","Is there verb agreement in the language at all?",FALSE,TRUE,TRUE,"D-ENWAAU-16","D-AUTOTYPMOD-26;D-AUTOTYPMOD-27;D-AUTOTYPMOD-28;S-LOM-13;D-WALSMOD-23;D-WALSMOD-21;D-DECOMP-23;S-SAP-02;S-MOR-20;D-EXMIX-31;D-EXMIX-30;D-AUTOTYPMOD-13;D-AUTOTYPMOD-14;D-AUTOTYPMOD-17;S-MOR-07;S-MOR-05;D-DECOMP-36;S-REF-01;S-VIC-05;S-VIC-06;S-VIC-07;S-VIC-09;S-SAP-50;D-AUTOTYPMOD-23;S-SIP-02-O;S-MOR-10;S-SIP-02-C;S-SAP-60;S-MOR-37","","","isolating/affixing;head/dependent marking","recode group 3 (merge features - recode via logical arguments)","none","","","","","","1 `autotyp_MorphologyPerLanguage_HasAnyVerbAgreement` == ""false"";2 `autotyp_MorphologyPerLanguage_HasAnyVerbAgreement` == ""true"";3 `autotyp_MorphologyPerLanguage_HasAnyVerbAgreement` == ""?"" & `WALS_29A Syncretism in Verbal Person/Number Marking` %in% c(""Syncretic"", ""Not syncretic"");4 `autotyp_MorphologyPerLanguage_HasAnyVerbAgreement` == ""?"" & `WALS_101A Expression of Pronominal Subjects` == ""Subject affixes on verb"";5 `autotyp_MorphologyPerLanguage_HasAnyVerbAgreement` == ""?"" & `WALS_102A Verbal Person Marking` %in% c(""Only the A argument"", ""Only the P argument"", ""A or P argument"", ""Both the A and P arguments"");6 `autotyp_MorphologyPerLanguage_HasAnyVerbAgreement` == ""?"" & `WALS_103A Third Person Zero of Verbal Person Marking` %in% c(""No zero realization"", ""Zero in all 3rd person forms"", ""Zero in all 3sg forms"", ""Zero in some 3sg forms"", ""Zero only in 3rd nonsingular"");7 `autotyp_MorphologyPerLanguage_HasAnyVerbAgreement` == ""?"" & `WALS_29A Syncretism in Verbal Person/Number Marking` %in% c(""No subject person/number marking"", ""?"") & `WALS_101A Expression of Pronominal Subjects` != ""Subject affixes on verb"" & `WALS_102A Verbal Person Marking` %in% c(""No person marking"", ""?"") & `WALS_103A Third Person Zero of Verbal Person Marking` %in% c(""No person marking"", ""?"")","","FALSE;TRUE;?","1-2/3/4/5/6-7","Morphosyntax"
"lexibank_ArmAndHand&WALS_129A Hand and Arm","rec_ma+lexibank_ArmAndHand+WALS_129A","TLI1099","Are ""hand"" and ""arm"" colexified?",FALSE,TRUE,TRUE,"D-ENLEWA-03","S-LEX-10;S-LEX-12;S-LEX-17","S-LEX-10;S-LEX-12;S-LEX-17","","body part colexifications","recode group 2 (merge features - simple recode)","none","","WALS_129A Hand and Arm","lexibank_ArmAndHand","","","","1 Different;2 Identical;3 False;4 True;5 ?","FALSE;TRUE;?","1/3-2/4-5","Lexicon"
"lexibank_FingerAndHand&WALS_130A Finger and Hand","rec_ma+lexibank_FingerAndHand+WALS_130A","TLI1100","Are ""finger"" and ""hand"" colexified?",FALSE,TRUE,TRUE,"D-ENLEWA-04","S-LEX-07;S-LEX-11;S-LEX-12;S-LEX-16","S-LEX-12;S-LEX-11","S-LEX-16","body part colexifications","recode group 2 (merge features - simple recode)","none","","WALS_130A Finger and Hand","lexibank_FingerAndHand","","","","1 Different;2 Identical;3 False;4 True;5 ?","FALSE;TRUE;?","1/3-2/4-5","Lexicon"
"lexibank_GreenAndBlue&WALS_134A Green and Blue","rec_ma+lexibank_GreenAndBlue+WALS_134A","TLI1101","Are ""green"" and ""blue"" colexified?",FALSE,TRUE,TRUE,"D-ENLEWA-01","S-LEX-02","","","","recode group 2 (merge features - simple recode)","none","","WALS_134A Green and Blue","lexibank_GreenAndBlue","","","","1 True;2 False;3 Black/blue vs. green;4 Black/green/blue;5 Green vs. blue;6 Green/blue;7 None;8 Yellow/green vs. blue;9 Yellow/green/blue;10 ?","TRUE;FALSE;NA;?","1/4/6/9-2/3/5/8-7-10","Lexicon"
"lexibank_RedAndYellow&WALS_135A Red and Yellow","rec_ma+lexibank_RedAndYellow+WALS_135A","TLI1102","Are ""red"" and ""yellow"" colexified?",FALSE,TRUE,TRUE,"D-ENLEWA-02","S-LEX-01;S-LEX-02","S-LEX-01","","","recode group 2 (merge features - simple recode)","none","","WALS_135A Red and Yellow","lexibank_RedAndYellow","","","","1 True;2 False;3 None;4 Red vs. yellow;5 Red/yellow;6 Yellow/green vs. red;7 Yellow/green/blue vs. red;8 ?","TRUE;FALSE;NA;?","1/5-2/4/6/7-3-8","Lexicon"
"PHOIBLE_BAF_frontRoundVowels_presence&WALS_11A Front Rounded Vowels","rec_ma+PHOIBLE_BAF_frontRoundVowels_presence+WALS_11A","TLI1103","Are front rounded vowels present?",FALSE,TRUE,TRUE,"D-ENWAPH-12","","","","","recode group 2 (merge features - simple recode)","none","","PHOIBLE_BAF_frontRoundVowels_presence","WALS_11A Front Rounded Vowels","","","","1 None;2 High and mid;3 High only;4 Mid only;5 FALSE;6 TRUE;7 ?","FALSE;TRUE;?","1/5-2/3/4/6-7","Phonology"
"PHOIBLE_BAF_uvulars_presence&WALS_6A Uvular Consonants","rec_ma+PHOIBLE_BAF_uvulars_presence+WALS_6A","TLI1104","Are uvulars present?",FALSE,TRUE,TRUE,"D-ENWAPH-01","S-PHO-01;S-PHO-10;S-PHO-23;D-PHON-07","S-PHO-10;S-PHO-01;S-PHO-23","","syllable structure/consonant inventory","recode group 2 (merge features - simple recode)","none","","PHOIBLE_BAF_uvulars_presence","WALS_6A Uvular Consonants","","","","1 None;2 Uvular stops only;3 Uvular continuants only;4 Uvular stops and continuants;5 TRUE;6 FALSE;7 ?","FALSE;TRUE;?","1/6-2/3/4/5-7","Phonology"
"WALS_109B Other Roles of Applied Objects&autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryApplicative","rec_ma+WALS_109B+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryApplicative","TLI1105","Are there applicative constructions?",FALSE,TRUE,TRUE,"D-ENWAAU-40","D-AUTOTYPMOD-18;D-U100LGAC-10;S-CAU-05","","","isolating/affixing","recode group 2 (merge features - simple recode)","none","","WALS_109B Other Roles of Applied Objects","autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryApplicative","","","","1 No other roles (= Only benefactive);2 No applicative construction;3 Locative;4 Instrument;5 Instrument and locative;6 true;7 false;8 ?","FALSE;TRUE;?","2-1/3/4/5/6-7/8","Morphosyntax"
"WALS_14A Fixed Stress Locations&WALS_15A Weight-Sensitive Stress","rec_ma+WALS_14A+WALS_15A","TLI1106","Is stress in the word left-leaning, right-leaning, unbounded or unpredictable?",FALSE,TRUE,TRUE,"D-ENWAWA-01","D-DECOMP-03","","","","recode group 3 (merge features - recode via logical arguments)","none","","WALS_14A Fixed Stress Locations","WALS_15A Weight-Sensitive Stress","","","1 `WALS_14A Fixed Stress Locations`==""Initial"" & `WALS_15A Weight-Sensitive Stress` %in% c(""?"",""Fixed stress (no weight-sensitivity)"");2 `WALS_14A Fixed Stress Locations`==""Second"" & `WALS_15A Weight-Sensitive Stress` %in% c(""?"",""Fixed stress (no weight-sensitivity)"");3 `WALS_14A Fixed Stress Locations`==""Third"" & `WALS_15A Weight-Sensitive Stress`  %in% c(""?"",""Fixed stress (no weight-sensitivity)"");4 `WALS_14A Fixed Stress Locations`==""Antepenultimate"" & `WALS_15A Weight-Sensitive Stress` %in% c(""?"",""Fixed stress (no weight-sensitivity)"");5 `WALS_14A Fixed Stress Locations`==""Penultimate"" & `WALS_15A Weight-Sensitive Stress`  %in% c(""?"",""Fixed stress (no weight-sensitivity)"");6 `WALS_14A Fixed Stress Locations`==""Ultimate"" & `WALS_15A Weight-Sensitive Stress` %in% c(""?"",""Fixed stress (no weight-sensitivity)"");7 `WALS_14A Fixed Stress Locations`==""No fixed stress"" & `WALS_15A Weight-Sensitive Stress`  %in% c(""?"",""Fixed stress (no weight-sensitivity)"");8 `WALS_14A Fixed Stress Locations`%in% c(""?"",""No fixed stress"") & `WALS_15A Weight-Sensitive Stress`==""Left-edge: First or second"";9 `WALS_14A Fixed Stress Locations`%in% c(""?"",""No fixed stress"") & `WALS_15A Weight-Sensitive Stress`==""Left-oriented: One of the first three"";10 `WALS_14A Fixed Stress Locations`%in% c(""?"",""No fixed stress"") & `WALS_15A Weight-Sensitive Stress`==""Right-edge: Ultimate or penultimate"";11 `WALS_14A Fixed Stress Locations`%in% c(""?"",""No fixed stress"") & `WALS_15A Weight-Sensitive Stress`==""Right-oriented: One of the last three"";12 `WALS_14A Fixed Stress Locations`%in% c(""?"",""No fixed stress"") & `WALS_15A Weight-Sensitive Stress`==""Not predictable"";13 `WALS_14A Fixed Stress Locations`%in% c(""?"",""No fixed stress"") & `WALS_15A Weight-Sensitive Stress`==""Unbounded: Stress can be anywhere"";14 `WALS_14A Fixed Stress Locations`%in% c(""?"",""No fixed stress"") & `WALS_15A Weight-Sensitive Stress`==""Combined: Right-edge and unbounded"";15 `WALS_14A Fixed Stress Locations`==""?"" & `WALS_15A Weight-Sensitive Stress`==""?""","","left-leaning;right-leaning;not predictable;unbounded;?","1/2/3/8/9-4/5/6/10/11-12-13-7/14/15","Phonology"
"WALS_33A Coding of Nominal Plurality&WALS_34A Occurrence of Nominal Plurality","rec_ma+WALS_33A+WALS_34A","TLI1107","Is there nominal plural (according to WALS definition)?",FALSE,TRUE,TRUE,"D-ENWAWA-04","S-PLU-1;S-CASPLU-03;S-PLU-2;D-DECOMP-05;S-PLUGEN-02;S-MOR-02;D-DECOMP-06;D-DECOMP-07","","","","recode group 3 (merge features - recode via logical arguments)","none","","","","","","1 `WALS_33A Coding of Nominal Plurality` == ""No plural"";2 `WALS_34A Occurrence of Nominal Plurality` == ""No nominal plural"" & `WALS_33A Coding of Nominal Plurality` %in% c(""No plural"", ""?"");3 `WALS_33A Coding of Nominal Plurality` %in% c(""Plural prefix"", ""Plural suffix"", ""Plural stem change"", ""Plural tone"", ""Plural complete reduplication"", ""Mixed morphological plural"", ""Plural word"", ""Plural clitic"");4 `WALS_34A Occurrence of Nominal Plurality` %in% c(""Only human nouns, optional"", ""Only human nouns, obligatory"", ""All nouns, always optional"", ""All nouns, optional in inanimates"",""All nouns, always obligatory"") & `WALS_33A Coding of Nominal Plurality` != ""No plural"";5 `WALS_33A Coding of Nominal Plurality` == ""?"" & `WALS_34A Occurrence of Nominal Plurality` == ""?""","","FALSE;TRUE;?","1/2-3/4-5","Morphosyntax"
"autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA&autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryME&autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMood&autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMSE&autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN&autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM&autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME&autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM","rec_maC+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMood+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMSE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM","TLI1109","Is there any mood marking on the fully inflected verb, if tense present?",FALSE,FALSE,TRUE,"S-TAME-06a","S-MOR-08-C;S-TAME-30-C;S-VIC-13-C;S-TAME-25-C;S-TAME-05-C;S-TAME-15-C","S-VIC-13-C","S-TAME-30-C;S-TAME-25-C;S-MOR-08-C","","recode group 6 (merge features - recode via logical arguments - simple conditioning)","if tense present","rec_ma+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTense+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTN+WALS_66A+WALS_67A+WALS_68A+WALS_79A == TRUE","","","","","1 `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA` == ""false"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryME` == ""false"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMood` == ""false"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMSE` == ""false"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN` == ""false"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM` == ""false"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME` == ""false"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM` == ""false"";2 `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA` == ""true"" | `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryME` == ""true"" | `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMood` == ""true"" | `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMSE` == ""true"" | `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN` == ""true"" | `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM` == ""true"" | `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME` == ""true"" | `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM` == ""true"" ;3 `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA` == ""?"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryME` == ""?"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMood` == ""?"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMSE` == ""?"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN` == ""?"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM` == ""?"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME` == ""?"" & `autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM` == ""?""","","FALSE;TRUE;?","1-2-3","Morphosyntax"
"WALS_51A Position of Case Affixes&WALS_50A Asymmetrical Case-Marking&WALS_49A Number of Cases","rec_maC+WALS_49A+WALS_50A+WALS_51A","TLI1110","Is there nominal case (according to WALS definition), if word order is not verb-final?",FALSE,FALSE,TRUE,"S-WOO-03","S-LOM-12-C;S-MOR-04-C;S-CASPLU-04-C","S-LOM-12-C","","isolating/affixing;head/dependent marking","recode group 8 (merge features - simple recode - simple conditioning)","if word order not verb-final","rec_ma+autotyp_ClauseWordOrder_WordOrderAPVBasicLex+autotyp_ClauseWordOrder_WordOrderAPVLexFlexible+WALS_81A %in% svo, ovs, vso, vos, word order free","WALS_51A Position of Case Affixes","WALS_49A Number of Cases","WALS_50A Asymmetrical Case-Marking","","","1 Case suffixes;2 Case prefixes;3 Case tone;4 Case stem change;5 Mixed morphological case;6 Postpositional clitics;7 Prepositional clitics;8 Inpositional clitics;9 No case affixes or adpositional clitics;10 Symmetrical;11 No case-marking;12 Subtractive-quantitatively asymmetrical;13 Syncretism in relevant NP-types;14 Additive-quantitatively asymmetrical;15 Qualitatively asymmetrical;16 No morphological case-marking;17 2 cases;18 3 cases;19 4 cases;20 5 cases;21 6-7 cases;22 8-9 cases;23 10 or more cases;24 Exclusively borderline case-marking;25 ?","TRUE;FALSE;?","1/2/3/4/5/6/7/8/17/18/19/20/21/22/23-9/11/16/24-10/12/13/14/15/25","Morphosyntax"
"autotyp_LocusOfMarkingPerLanguage_HasDependentMarkingForATTR&autotyp_LocusOfMarkingPerLanguage_HasHeadMarkingForATTR","rec_MAE+autotyp_LocusOfMarkingPerLanguage_HasHeadMarkingForATTR+autotyp_LocusOfMarkingPerLanguage_HasDependentMarkingForATTR","TLI1111","Is there head, dependent or null marking for attributives?",FALSE,FALSE,TRUE,"S-LOM-04","","","","head/dependent marking","recode group 3 (merge features - recode via logical arguments)","none","","","","","","1 `autotyp_LocusOfMarkingPerLanguage_HasHeadMarkingForATTR`==""true"" & `autotyp_LocusOfMarkingPerLanguage_HasDependentMarkingForATTR`==""false"";2 `autotyp_LocusOfMarkingPerLanguage_HasHeadMarkingForATTR`==""false"" & `autotyp_LocusOfMarkingPerLanguage_HasDependentMarkingForATTR`==""true"";3 `autotyp_LocusOfMarkingPerLanguage_HasHeadMarkingForATTR`==""false"" & `autotyp_LocusOfMarkingPerLanguage_HasDependentMarkingForATTR`==""false"";4 `autotyp_LocusOfMarkingPerLanguage_HasHeadMarkingForATTR` == ""?"" & `autotyp_LocusOfMarkingPerLanguage_HasDependentMarkingForATTR` == ""?""","","head;dependent;null;?","1-2-3-4","Morphosyntax"
"lexibank_TreeInBark&lexibank_BarkAndSkin","rec_MAE+lexibank_TreeInBark+lexibank_BarkAndSkin","TLI1112","Is ""bark"" colexified with ""skin"", is ""tree"" colexified in ""bark"" or neither?",FALSE,FALSE,TRUE,"S-LEX-06","","","","","recode group 3 (merge features - recode via logical arguments)","none","","lexibank_BarkAndSkin","lexibank_TreeInBark","","","1 `lexibank_BarkAndSkin`==""True"";2 `lexibank_TreeInBark`==""True"";3 `lexibank_BarkAndSkin`==""False"" & `lexibank_TreeInBark`==""False"";4 `lexibank_BarkAndSkin`==""False"" & `lexibank_TreeInBark`==""?"";5 `lexibank_BarkAndSkin`==""?"" & `lexibank_TreeInBark`==""False"";6 `lexibank_BarkAndSkin`==""?"" & `lexibank_TreeInBark`==""?""","","BarkAndSkin;TreeInBark;Neither;?","1-2-3-4/5/6","Lexicon"
"PHOIBLE_BAF_alveolarApproximant_presence&PHOIBLE_BAF_uvularTrills_presence","rec_MAE+PHOIBLE_BAF_alveolarApproximant_presence+PHOIBLE_BAF_uvularTrills_presence","TLI1113","Are there alveolar approximants, uvular trills or neither?",FALSE,FALSE,TRUE,"S-PHO-43","S-PHO-41-C;S-PHO-42-C;S-PHO-44-C;S-PHO-45-C","S-PHO-41-C;S-PHO-42-C;S-PHO-44-C;S-PHO-45-C","","","recode group 3 (merge features - recode via logical arguments)","none","","","","","","1 `PHOIBLE_BAF_alveolarApproximant_presence` == ""TRUE"";2 `PHOIBLE_BAF_uvularTrills_presence` == ""TRUE"";3 `PHOIBLE_BAF_alveolarApproximant_presence` == ""FALSE"" & `PHOIBLE_BAF_uvularTrills_presence` == ""FALSE""","","alveolar approximants;uvular trills;neither","1-2-3","Phonology"
"lexibank_FirstPersonWithM&lexibank_FirstPersonWithN&WALS_136B M in First Person Singular","rec_mca+lexibank_FirstPersonWithM+lexibank_FirstPersonWithN+WALS_136B","TLI1115","Does the first person pronoun start with an m-sound or an n-sound, if it starts with an m- or n-sound at all?",FALSE,TRUE,TRUE,"D-ENLEWA-06","D-U100LGAC-14","","","","recode group 3 (merge features - recode via logical arguments)","if first person pronouns have m or n (by design)","","","","","","1 `WALS_136B M in First Person Singular`==""m in first person singular"";2 `lexibank_FirstPersonWithM`==""True"" & `lexibank_FirstPersonWithN`%in%c(""?"", ""False"") & `WALS_136B M in First Person Singular`%in%c(""?"", ""No m in first person singular"");3 `lexibank_FirstPersonWithN`==""True"" & `lexibank_FirstPersonWithM`%in%c(""?"", ""False"") & `WALS_136B M in First Person Singular`%in%c(""?"", ""No m in first person singular"");4 `lexibank_FirstPersonWithM`==""True"" &  `lexibank_FirstPersonWithN`==""True"" & `WALS_136B M in First Person Singular` == ""No m in first person singular"";5 `lexibank_FirstPersonWithM`==""True"" &  `lexibank_FirstPersonWithN`==""True"" & `WALS_136B M in First Person Singular` == ""?"";6 `lexibank_FirstPersonWithM`==""False"" &  `lexibank_FirstPersonWithN`==""False"" & `WALS_136B M in First Person Singular`%in%c(""?"", ""No m in first person singular"");7 `lexibank_FirstPersonWithM`==""?"" &  `lexibank_FirstPersonWithN`%in%c(""?"", ""False"") & `WALS_136B M in First Person Singular`%in%c(""?"", ""No m in first person singular"");8 `lexibank_FirstPersonWithN`==""?"" &  `lexibank_FirstPersonWithM`%in%c(""?"", ""False"") & `WALS_136B M in First Person Singular`%in%c(""?"", ""No m in first person singular"")","","M;N;NA;?","1/2-3/4-6-5/7/8","Lexicon"
